source,target,paragraph
62016CO0666,62009CJ0197,N32
62016CO0666,62012CO0248,N21
62016CO0666,62012CO0248,N42
62016CO0666,62013CJ0456,N44
62016CO0666,62013CJ0456,N43
62016CO0666,62016CJ0104,N130
62016CO0666,62016CJ0104,N41
62016CO0663,61975CJ0126,N3
62016CO0663,61975CJ0126,N33
62016CO0663,61982CJ0064,N12
62016CO0663,61982CJ0064,N33
62016CO0663,62000CJ0050,N44
62016CO0663,62000CJ0050,N43
62016CO0663,62003CO0521,N25
62016CO0663,62003CO0521,N36
62016CO0663,62004CO0482,N30
62016CO0663,62004CO0482,N36
62016CO0663,62005CO0113,N26
62016CO0663,62005CO0113,N36
62016CO0663,62005CO0113,N56
62016CO0663,62005CO0113,N43
62016CO0663,62009CJ0197,N48
62016CO0663,62009CJ0197,N29
62016CO0663,62009CJ0197,N49
62016CO0663,62009CJ0197,N30
62016CO0663,62009CJ0197,N50
62016CO0663,62009CJ0197,N32
62016CO0663,62012CO0248,N21
62016CO0663,62012CO0248,N42
62016CO0663,62013CJ0456,N44
62016CO0663,62013CJ0456,N43
62016CO0663,62016CJ0104,N130
62016CO0663,62016CJ0104,N41
62016CO0497,62013CJ0627,N24
62016CO0497,62013CJ0627,N29
62016CO0497,62013CJ0627,N33
62015CO0637,62008CJ0399,N77
62015CO0637,62008CJ0399,N55
62015CO0637,62008CJ0399,N75
62015CO0637,62008CJ0399,N53
62015CO0637,62009CJ0369,N67
62015CO0637,62009CJ0369,N42
62015CO0637,62012CJ0295,N30
62015CO0637,62012CJ0295,N41
62015CO0637,62013CJ0398,N53
62015CO0637,62013CJ0398,N40
62015CO0637,62015CO0093,N21
62015CO0637,62015CO0093,N40
62015CO0637,62015CO0093,N28
62015CO0637,62015CO0093,N48
62015CO0637,62015CO0093,N22
62015CO0637,62015CO0093,N47
62015CO0604,62007CJ0440,N135
62015CO0604,62007CJ0440,N27
62015CO0604,62011CJ0089,N115
62015CO0604,62011CJ0089,N26
62015CO0604,62011CJ0239,N128
62015CO0604,62011CJ0239,N38
62015CO0604,62012CJ0580,N30
62015CO0604,62012CJ0580,N33
62015CO0604,62012CJ0580,N31
62015CO0604,62012CJ0580,N34
62015CO0604,62014CO0291,N32
62015CO0604,62014CO0291,N26
62013CO0288,61984CJ0187,N42
62013CO0288,62008CJ0425,N25
62013CO0288,62009CJ0343,N26
62013CO0288,62010CJ0015,N25
62013CO0289,61984CJ0187,N42
62013CO0289,62008CJ0425,N25
62013CO0289,62009CJ0343,N26
62013CO0289,62010CJ0015,N25
62013CO0290,61984CJ0187,N42
62013CO0290,62008CJ0425,N25
62013CO0290,62009CJ0343,N26
62013CO0290,62010CJ0015,N25
62013CO0287,62008CJ0425,N19
62013CO0287,62010CJ0015,N19
62013CO0199,62004CJ0105,N35
62013CO0199,62008CJ0425,N26
62013CO0199,62010CJ0015,N26
62013CO0199,62010CJ0015,N46
62013CO0199,62011CJ0239,N35
62013CO0199,62011CO0584,N34
62013CO0426,61989CO0056,N41
62013CO0426,61996CJ0157,N54
62013CO0426,61996CJ0259,N66
62013CO0426,61996CJ0395,N66
62013CO0426,61996CJ0396,N66
62013CO0426,61996CO0268,N40
62013CO0426,61998CJ0376,N75
62013CO0426,62000CO0445,N40
62013CO0426,62003CJ0233,N56
62013CO0426,62003CO0039,N41
62013CO0426,62004CJ0504,N54
62013CO0426,62011CJ0005,N66
62013CO0426,62011CJ0101,N66
62013CO0426,62011CJ0102,N66
62013CO0426,62013CJ0278,N51
62012CO0542,62011CJ0036,N15
62012CO0542,62011CJ0036,N20
62012CO0542,62011CJ0036,N21
62012CO0542,62011CJ0036,N22
62012CO0542,62011CJ0036,N23
62012CO0542,62011CJ0036,N24
62012CO0542,62011CJ0036,N25
62012CO0542,62011CJ0036,N26
62011CO0477,61981CJ0060,N51
62011CO0477,61981CJ0060,N55
62011CO0477,61981CJ0060,N56
62011CO0477,61981CJ0060,N57
62011CO0477,61983CJ0294,N53
62011CO0477,61985CJ0053,N57
62011CO0477,61985CJ0053,N58
62011CO0477,61989CJ0170,N58
62011CO0477,61990CJ0050,N50
62011CO0477,61991CJ0117,N51
62011CO0477,61993CJ0039,N58
62011CO0477,61999CJ0400,N57
62011CO0477,61999CJ0400,N58
62011CO0477,62003CJ0131,N51
62011CO0477,62003CJ0131,N52
62011CO0477,62003CJ0131,N53
62011CO0477,62003CJ0131,N54
62011CO0477,62003CJ0131,N66
62011CO0477,62006CJ0521,N58
62011CO0477,62010CJ0463,N55
62011CO0477,62010CJ0463,N56
62011CO0477,62010CJ0463,N57
62011CO0477,62010CJ0463,N58
62009CO0344,61980CO0138,N18
62009CO0344,61994CJ0111,N19
62009CO0344,61997CJ0134,N23
62009CO0344,61999CJ0178,N24
62009CO0344,62000CJ0182,N19
62009CO0344,62000CO0086,N22
62009CO0344,62000CO0447,N22
62009CO0344,62003CJ0053,N18
62009CO0344,62008CJ0014,N18
62009CO0344,62008CJ0014,N19
62009CO0344,62008CO0497,N22
62009CO0085,61981CJ0026,N34
62009CO0085,61991CJ0146,N34
62009CO0085,61999CJ0197,N31
62009CO0085,62006CJ0120,N31
62009CO0085,62006CJ0120,N32
62009CO0085,62006CJ0120,N34
62007CO0100,62004CJ0243,N28
62007CO0100,62007CO0100,N37
61992CO0429,61988CO0191,N15
61987CO0082,61972CO0075,N15
61987CO0082,61980CO0186,N15
61987CO0082,61982CJ0231,N16
61987CO0082,61985CO0351,N15
61987CO0082,61986CO0023,N15
61987CO0082,61987CO0065,N15
61985CO0069,61965CJ0016,N12
61985CO0069,61982CJ0345,N1
61985CO0069,61982CJ0345,N2
61985CO0069,61982CJ0345,N6
61985CO0069,61982CJ0345,N7
61985CO0069,61982CJ0345,N8
61985CO0069,61982CJ0345,N9
61985CO0069,61982CJ0345,N17
61985CO0069,61982CJ0345,N18
61984CO0001,61970CJ0062,N6
62017CO0486,62015CJ0318,N21
62017CO0486,62015CJ0318,N22
62017CO0486,62015CJ0318,N19
62017CO0486,62015CJ0318,N26
62017CO0486,62015CJ0318,N17
62017CO0486,62015CJ0318,N20
62017CO0486,62015CJ0318,N18
62017CO0166,61996CJ0399,N24
62017CO0166,61996CJ0399,N19
62017CO0166,62001CJ0006,N56
62017CO0166,62001CJ0006,N27
62017CO0166,62001CJ0006,N20
62017CO0166,62007CJ0042,N10
62017CO0166,62007CJ0042,N20
62017CO0166,62007CJ0042,N29
62017CO0166,62007CJ0042,N34
62017CO0166,62007CJ0042,N39
62017CO0166,62007CJ0042,N47
62017CO0166,62007CJ0042,N31
62017CO0166,62007CJ0042,N67
62017CO0166,62007CJ0042,N35
62017CO0166,62008CO0055,N20
62017CO0166,62013CJ0206,N19
62017CO0166,62013CJ0206,N16
62017CO0166,62014CO0107,N12
62017CO0166,62014CO0107,N19
62017CO0166,62015CJ0072,N50
62017CO0166,62015CJ0072,N23
62017CO0166,62016CO0653,N18
62017CO0166,62016CO0653,N15
62017CO0187,62014CJ0235,N115
62017CO0187,62014CJ0235,N11
62017CO0187,62014CJ0614,N20
62017CO0187,62014CJ0614,N12
62017CO0187,62014CJ0614,N18
62017CO0187,62014CJ0614,N10
62017CO0187,62014CJ0614,N16
62017CO0187,62014CJ0614,N9
62017CO0187,62014CO0019,N21
62017CO0187,62014CO0019,N13
62017CO0187,62014CO0578,N15
62017CO0187,62014CO0578,N11
62017CO0187,62015CO0325,N29
62017CO0187,62015CO0325,N13
62017CO0035,62004CJ0226,N32
62017CO0035,62004CJ0226,N19
62017CO0035,62012CJ0336,N40
62017CO0035,62012CJ0336,N21
62017CO0035,62013CJ0042,N42
62017CO0035,62013CJ0042,N21
62017CO0035,62013CJ0042,N44
62017CO0035,62013CJ0042,N18
62017CO0035,62015CJ0027,N38
62017CO0035,62015CJ0027,N20
62017CO0035,62015CJ0027,N37
62017CO0035,62015CJ0027,N19
62017CO0035,62015CJ0027,N51
62017CO0035,62015CJ0027,N25
62017CO0035,62015CJ0027,N39
62017CO0035,62015CJ0027,N21
62017CO0035,62015CJ0027,N46
62017CO0035,62015CJ0027,N22
62017CO0035,62015CJ0027,N16
62017CO0035,62015CJ0027,N36
62017CO0035,62015CJ0027,N18
62016CO0110,62012CJ0094,N17
62016CO0110,62015CJ0318,N19
62016CO0110,62015CJ0318,N24
62016CO0110,62015CO0214,N38
62016CO0110,62015CO0214,N26
62016CO0110,62015CO0214,N37
62016CO0110,62015CO0214,N25
62016CO0595,62015CJ0268,N47
62016CO0595,62015CJ0268,N16
62016CO0595,62015CO0250,N8
62016CO0595,62015CO0250,N15
62016CO0581,62010CJ0072,N6
62016CO0581,62013CJ0463,N9
62016CO0581,62014CJ0375,N9
62016CO0581,62015CO0065,N9
62016CO0581,62015CO0065,N10
62016CO0582,62010CJ0072,N6
62016CO0582,62013CJ0463,N9
62016CO0582,62014CJ0375,N9
62016CO0582,62015CO0065,N9
62016CO0582,62015CO0065,N10
62016CO0555,62010CJ0072,N6
62016CO0555,62013CJ0463,N9
62016CO0555,62014CJ0375,N9
62016CO0555,62015CO0065,N9
62016CO0555,62015CO0065,N10
62015CO0697,62015CJ0027,N46
62015CO0697,62015CJ0027,N32
62015CO0697,62015CJ0027,N37
62015CO0697,62015CJ0027,N27
62015CO0697,62015CJ0027,N50
62015CO0697,62015CJ0027,N33
62015CO0697,62015CJ0027,N38
62015CO0697,62015CJ0027,N28
62015CO0697,62015CJ0027,N36
62015CO0697,62015CJ0027,N25
62015CO0697,62015CJ0027,N26
62015CO0697,62015CJ0027,N43
62015CO0697,62015CJ0027,N31
62015CO0697,62015CJ0027,N19
62015CO0697,62015CJ0027,N21
62016CO0162,62015CJ0027,N37
62016CO0162,62015CJ0027,N25
62016CO0162,62015CJ0027,N17
62016CO0162,62015CJ0027,N19
62016CO0162,62015CJ0027,N43
62016CO0162,62015CJ0027,N29
62016CO0162,62015CJ0027,N50
62016CO0162,62015CJ0027,N31
62016CO0162,62015CJ0027,N38
62016CO0162,62015CJ0027,N26
62016CO0162,62015CJ0027,N36
62016CO0162,62015CJ0027,N23
62016CO0162,62015CJ0027,N24
62016CO0162,62015CJ0027,N46
62016CO0162,62015CJ0027,N30
62016CO0140,62015CJ0027,N43
62016CO0140,62015CJ0027,N32
62016CO0140,62015CJ0027,N36
62016CO0140,62015CJ0027,N26
62016CO0140,62015CJ0027,N27
62016CO0140,62015CJ0027,N50
62016CO0140,62015CJ0027,N34
62016CO0140,62015CJ0027,N38
62016CO0140,62015CJ0027,N29
62016CO0140,62015CJ0027,N37
62016CO0140,62015CJ0027,N28
62016CO0140,62015CJ0027,N46
62016CO0140,62015CJ0027,N33
62016CO0140,62015CJ0027,N20
62016CO0140,62015CJ0027,N22
62015CO0526,62015CO0537,N33
62015CO0526,62015CO0537,N19
62015CO0526,62015CO0692,N30
62015CO0526,62015CO0692,N31
62015CO0526,62015CO0692,N19
62015CO0526,62015CO0692,N21
62015CO0526,62015CO0692,N18
62015CO0526,62015CO0692,N20
62015CO0526,62015CO0692,N23
62015CO0526,62015CO0692,N22
62015CO0526,62015CO0692,N17
62016CO0010,61999CJ0430,N42
62016CO0010,61999CJ0430,N17
62016CO0010,61999CJ0430,N41
62016CO0010,61999CJ0430,N43
62016CO0010,61999CJ0430,N19
62016CO0010,62000CJ0435,N24
62016CO0010,62000CJ0435,N17
62016CO0010,62000CJ0435,N18
62016CO0010,62012CJ0370,N83
62016CO0010,62012CJ0370,N10
62016CO0010,62013CO0257,N21
62016CO0010,62013CO0257,N12
62016CO0010,62014CJ0001,N48
62016CO0010,62014CJ0001,N13
62016CO0010,62014CJ0235,N115
62016CO0010,62014CJ0235,N12
62016CO0010,62014CJ0614,N19
62016CO0010,62014CJ0614,N11
62016CO0010,62014CJ0614,N20
62016CO0010,62014CJ0614,N13
62016CO0010,62014CO0019,N21
62016CO0010,62014CO0019,N11
62016CO0010,62015CO0299,N21
62016CO0010,62015CO0299,N10
62016CO0010,62015CO0299,N37
62016CO0010,62015CO0299,N26
62016CO0010,62015CO0322,N14
62016CO0010,62015CO0322,N10
62015CO0542,62011CJ0660,N3
62015CO0542,62011CJ0660,N8
62015CO0542,62015CJ0225,N3
62015CO0542,62015CJ0225,N8
62015CO0542,62015CJ0225,N13
62015CO0542,62015CJ0225,N14
62015CO0542,62015CJ0225,N16
62015CO0542,62015CJ0225,N19
62015CO0438,62007CJ0042,N47
62015CO0438,62007CJ0042,N14
62015CO0438,62008CJ0384,N40
62015CO0438,62008CJ0384,N14
62015CO0438,62015CJ0225,N3
62015CO0438,62015CJ0225,N6
62015CO0438,62015CJ0225,N10
62015CO0438,62015CJ0225,N11
62015CO0438,62015CJ0225,N13
62015CO0322,62012CJ0370,N83
62015CO0322,62012CJ0370,N14
62015CO0322,62012CJ0463,N93
62015CO0322,62012CJ0463,N19
62015CO0322,62013CO0257,N21
62015CO0322,62013CO0257,N18
62015CO0322,62014CJ0001,N48
62015CO0322,62014CJ0001,N17
62015CO0322,62014CJ0050,N48
62015CO0322,62014CJ0050,N24
62015CO0322,62014CJ0235,N115
62015CO0322,62014CJ0235,N18
62015CO0322,62014CJ0614,N18
62015CO0322,62014CJ0614,N15
62015CO0322,62014CJ0614,N19
62015CO0322,62014CJ0614,N17
62015CO0322,62014CO0019,N21
62015CO0322,62014CO0019,N15
62015CO0322,62015CO0250,N12
62015CO0322,62015CO0250,N16
62015CO0322,62015CO0692,N18
62015CO0322,62015CO0692,N15
62016CO0141,62001CJ0243,N4
62016CO0141,62002CJ0042,N4
62016CO0141,62004CJ0338,N4
62016CO0141,62008CJ0153,N4
62016CO0141,62008CO0454,N6
62016CO0141,62008CO0454,N9
62016CO0141,62008CO0454,N7
62016CO0141,62008CO0454,N8
62016CO0141,62010CJ0072,N4
62016CO0141,62013CJ0344,N4
62016CO0141,62013CO0257,N24
62016CO0141,62013CO0257,N10
62016CO0141,62013CO0550,N17
62016CO0141,62013CO0550,N10
62016CO0141,62014CO0366,N15
62016CO0141,62014CO0366,N7
62016CO0141,62014CO0366,N14
62016CO0141,62014CO0366,N6
62016CO0141,62014CO0366,N17
62016CO0141,62014CO0366,N10
62016CO0141,62014CO0366,N16
62016CO0141,62014CO0366,N9
62015CO0214,62006CJ0147,N31
62015CO0214,62006CJ0147,N36
62015CO0214,62006CJ0147,N19
62015CO0214,62006CJ0147,N29
62015CO0214,62006CJ0147,N20
62015CO0214,62006CJ0147,N35
62015CO0214,62006CJ0147,N21
62015CO0214,62013CJ0042,N29
62015CO0214,62013CJ0042,N28
62015CO0214,62013CJ0113,N48
62015CO0214,62013CJ0113,N38
62015CO0214,62013CJ0113,N46
62015CO0214,62013CJ0113,N35
62015CO0214,62013CJ0113,N47
62015CO0214,62013CJ0113,N37
62015CO0214,62013CJ0113,N45
62015CO0214,62013CJ0470,N32
62015CO0214,62013CJ0470,N35
62015CO0214,62014CJ0278,N19
62015CO0214,62014CJ0278,N38
62015CO0214,62014CJ0278,N20
62015CO0214,62014CJ0278,N36
62015CO0214,62014CJ0278,N18
62015CO0214,62014CJ0278,N37
62015CO0214,62014CJ0278,N16
62015CO0214,62014CJ0278,N35
62015CO0129,62006CJ0147,N21
62015CO0129,62006CJ0147,N27
62015CO0129,62006CJ0147,N31
62015CO0129,62006CJ0147,N28
62015CO0129,62006CJ0147,N19
62015CO0129,62006CJ0147,N20
62015CO0129,62013CJ0042,N29
62015CO0129,62013CJ0042,N19
62015CO0129,62013CJ0113,N46
62015CO0129,62013CJ0113,N27
62015CO0129,62013CJ0113,N45
62015CO0129,62013CJ0113,N47
62015CO0129,62013CJ0113,N29
62015CO0129,62013CJ0113,N48
62015CO0129,62013CJ0113,N30
62015CO0129,62013CJ0470,N32
62015CO0129,62013CJ0470,N27
62015CO0129,62014CJ0278,N19
62015CO0129,62014CJ0278,N30
62015CO0129,62014CJ0278,N18
62015CO0129,62014CJ0278,N29
62015CO0129,62014CJ0278,N16
62015CO0129,62014CJ0278,N27
62015CO0129,62014CJ0278,N20
62015CO0129,62014CJ0278,N28
62015CO0692,62005CJ0465,N9
62015CO0692,62005CJ0465,N11
62015CO0692,62012CJ0370,N83
62015CO0692,62012CJ0370,N17
62015CO0692,62012CO0240,N22
62015CO0692,62012CO0240,N30
62015CO0692,62012CO0368,N20
62015CO0692,62012CO0368,N19
62015CO0692,62012CO0368,N35
62015CO0692,62012CO0368,N30
62015CO0692,62013CO0122,N15
62015CO0692,62013CO0122,N28
62015CO0692,62014CJ0001,N48
62015CO0692,62014CJ0001,N21
62015CO0692,62014CJ0257,N20
62015CO0692,62014CJ0257,N22
62015CO0692,62014CO0019,N21
62015CO0692,62014CO0019,N18
62015CO0692,62014CO0092,N37
62015CO0692,62014CO0092,N23
62015CO0692,62014CO0092,N39
62015CO0692,62014CO0092,N27
62015CO0692,62014CO0356,N24
62015CO0692,62014CO0356,N30
62015CO0692,62014CO0578,N15
62015CO0692,62014CO0578,N20
62015CO0504,62010CJ0072,N6
62015CO0504,62014CJ0375,N3
62015CO0504,62014CJ0375,N6
62015CO0504,62014CJ0375,N44
62015CO0504,62014CJ0375,N10
62014CO0437,62010CJ0072,N6
62014CO0437,62013CJ0463,N55
62014CO0437,62013CJ0463,N10
62014CO0437,62013CJ0463,N3
62014CO0437,62013CJ0463,N6
62014CO0437,62014CJ0375,N3
62014CO0437,62014CJ0375,N6
62014CO0437,62014CJ0375,N44
62014CO0437,62014CJ0375,N13
62016CO0008,62010CJ0072,N6
62016CO0008,62014CJ0375,N44
62016CO0008,62014CJ0375,N10
62016CO0008,62014CJ0375,N3
62016CO0008,62014CJ0375,N6
62014CO0435,62010CJ0072,N6
62014CO0435,62013CJ0463,N3
62014CO0435,62013CJ0463,N6
62014CO0435,62013CJ0463,N55
62014CO0435,62013CJ0463,N10
62014CO0435,62014CJ0375,N3
62014CO0435,62014CJ0375,N6
62014CO0435,62014CJ0375,N44
62014CO0435,62014CJ0375,N13
62014CO0474,62010CJ0072,N6
62014CO0474,62013CJ0463,N55
62014CO0474,62013CJ0463,N10
62014CO0474,62013CJ0463,N3
62014CO0474,62013CJ0463,N6
62014CO0474,62014CJ0375,N3
62014CO0474,62014CJ0375,N6
62014CO0474,62014CJ0375,N44
62014CO0474,62014CJ0375,N13
62014CO0433,62013CJ0463,N3
62014CO0433,62013CJ0463,N6
62014CO0433,62013CJ0463,N55
62014CO0433,62013CJ0463,N10
62014CO0433,62014CJ0375,N44
62014CO0433,62014CJ0375,N13
62014CO0433,62014CJ0375,N3
62014CO0433,62014CJ0375,N6
62014CO0534,62010CJ0072,N6
62014CO0534,62013CJ0463,N55
62014CO0534,62013CJ0463,N10
62014CO0534,62013CJ0463,N3
62014CO0534,62013CJ0463,N6
62014CO0534,62014CJ0375,N44
62014CO0534,62014CJ0375,N13
62014CO0534,62014CJ0375,N3
62014CO0534,62014CJ0375,N6
62014CO0436,62010CJ0072,N6
62014CO0436,62013CJ0463,N55
62014CO0436,62013CJ0463,N10
62014CO0436,62013CJ0463,N3
62014CO0436,62013CJ0463,N6
62014CO0436,62014CJ0375,N44
62014CO0436,62014CJ0375,N13
62014CO0436,62014CJ0375,N3
62014CO0436,62014CJ0375,N6
62014CO0434,62010CJ0072,N6
62014CO0434,62013CJ0463,N3
62014CO0434,62013CJ0463,N6
62014CO0434,62013CJ0463,N55
62014CO0434,62013CJ0463,N10
62014CO0434,62014CJ0375,N3
62014CO0434,62014CJ0375,N6
62014CO0434,62014CJ0375,N44
62014CO0434,62014CJ0375,N13
62014CO0467,62010CJ0072,N6
62014CO0467,62013CJ0463,N3
62014CO0467,62013CJ0463,N6
62014CO0467,62013CJ0463,N55
62014CO0467,62013CJ0463,N10
62014CO0467,62014CJ0375,N3
62014CO0467,62014CJ0375,N6
62014CO0467,62014CJ0375,N44
62014CO0467,62014CJ0375,N13
62014CO0210,62010CJ0072,N7
62014CO0210,62013CJ0463,N3
62014CO0210,62013CJ0463,N7
62014CO0210,62013CJ0463,N55
62014CO0210,62013CJ0463,N12
62014CO0210,62014CJ0375,N3
62014CO0210,62014CJ0375,N7
62014CO0210,62014CJ0375,N44
62014CO0210,62014CJ0375,N15
62014CO0462,62010CJ0072,N6
62014CO0462,62013CJ0463,N3
62014CO0462,62013CJ0463,N6
62014CO0462,62013CJ0463,N55
62014CO0462,62013CJ0463,N10
62014CO0462,62014CJ0375,N3
62014CO0462,62014CJ0375,N6
62014CO0462,62014CJ0375,N44
62014CO0462,62014CJ0375,N13
62015CO0065,62010CJ0072,N6
62015CO0065,62013CJ0463,N55
62015CO0065,62013CJ0463,N10
62015CO0065,62013CJ0463,N3
62015CO0065,62013CJ0463,N6
62015CO0065,62014CJ0375,N44
62015CO0065,62014CJ0375,N13
62015CO0065,62014CJ0375,N3
62015CO0065,62014CJ0375,N6
62015CO0299,62012CJ0370,N83
62015CO0299,62012CJ0370,N21
62015CO0299,62012CJ0514,N17
62015CO0299,62012CJ0514,N22
62015CO0299,62012CJ0561,N28
62015CO0299,62012CJ0561,N22
62015CO0299,62013CO0555,N27
62015CO0299,62013CO0555,N20
62015CO0299,62014CO0019,N22
62015CO0299,62014CO0019,N33
62015CO0299,62014CO0068,N16
62015CO0299,62014CO0068,N25
62015CO0299,62014CO0578,N16
62015CO0299,62014CO0578,N24
62015CO0299,62014CO0578,N15
62015CO0299,62014CO0578,N23
62015CO0151,62005CJ0306,N40
62015CO0151,62005CJ0306,N24
62015CO0151,62005CJ0306,N38
62015CO0151,62005CJ0306,N20
62015CO0151,62005CJ0306,N42
62015CO0151,62005CJ0306,N17
62015CO0151,62008CJ0403,N203
62015CO0151,62008CJ0403,N24
62015CO0151,62008CJ0403,N198
62015CO0151,62008CJ0403,N22
62015CO0151,62008CJ0403,N193
62015CO0151,62008CJ0403,N13
62015CO0151,62008CJ0403,N199
62015CO0151,62008CJ0403,N23
62015CO0151,62008CJ0403,N204
62015CO0151,62008CJ0403,N26
62015CO0151,62008CJ0403,N206
62015CO0151,62008CJ0403,N27
62015CO0151,62008CJ0403,N196
62015CO0151,62008CJ0403,N14
62015CO0151,62008CJ0403,N197
62015CO0151,62008CJ0403,N21
62015CO0151,62008CJ0403,N205
62015CO0151,62011CJ0607,N20
62015CO0151,62011CJ0607,N12
62015CO0151,62011CJ0607,N28
62015CO0151,62011CJ0607,N16
62015CO0151,62011CJ0607,N32
62015CO0151,62011CJ0607,N19
62015CO0151,62012CJ0351,N31
62015CO0151,62012CJ0351,N21
62015CO0151,62012CJ0351,N27
62015CO0151,62012CJ0351,N19
62015CO0151,62012CJ0351,N25
62015CO0151,62012CJ0351,N13
62015CO0151,62012CJ0351,N23
62015CO0151,62012CJ0351,N12
62014CO0602,61987CJ0247,N11
62014CO0602,61987CJ0247,N24
62014CO0602,61989CJ0087,N6
62014CO0602,61989CJ0087,N24
62014CO0602,61992CO0029,N21
62014CO0602,61992CO0029,N18
62014CO0602,62002CJ0189,N148
62014CO0602,62002CJ0189,N24
62014CO0602,62005CJ0273,N57
62014CO0602,62005CJ0273,N24
62014CO0602,62005CJ0273,N56
62014CO0602,62009CJ0263,N64
62014CO0602,62009CJ0263,N17
62014CO0602,62010CO0521,N29
62014CO0602,62010CO0521,N18
62014CO0602,62011CO0411,N8
62014CO0602,62011CO0411,N18
62014CO0602,62011CO0411,N9
62014CO0602,62011CO0411,N10
62014CO0602,62012CO0235,N13
62014CO0602,62012CO0235,N23
62014CO0602,62013CO0450,N48
62014CO0602,62013CO0450,N17
62015CO0023,61981CJ0141,N6
62015CO0023,61981CJ0141,N7
62015CO0023,61990CJ0320,N6
62015CO0023,61990CJ0320,N5
62015CO0023,61991CJ0083,N22
62015CO0023,61991CJ0083,N4
62015CO0023,62002CO0190,N16
62015CO0023,62002CO0190,N6
62015CO0023,62006CJ0445,N65
62015CO0023,62006CJ0445,N4
62015CO0023,62009CO0181,N11
62015CO0023,62009CO0181,N7
62015CO0023,62009CO0181,N9
62015CO0023,62009CO0181,N6
62015CO0023,62009CO0181,N8
62015CO0023,62009CO0181,N5
62015CO0023,62012CO0318,N5
62015CO0023,62012CO0318,N4
62015CO0023,62012CO0318,N6
62015CO0023,62012CO0318,N7
62014CO0478,62010CJ0072,N8
62014CO0478,62010CJ0072,N6
62014CO0478,62013CJ0463,N3
62014CO0478,62013CJ0463,N7
62014CO0478,62013CJ0463,N8
62014CO0478,62013CJ0463,N10
62014CO0480,62010CJ0072,N5
62014CO0480,62013CJ0463,N3
62014CO0480,62013CJ0463,N4
62014CO0480,62013CJ0463,N5
62014CO0480,62013CJ0463,N7
62014CO0457,62010CJ0072,N6
62014CO0457,62010CJ0072,N7
62014CO0457,62013CJ0463,N3
62014CO0457,62013CJ0463,N6
62014CO0457,62013CJ0463,N7
62014CO0457,62013CJ0463,N9
62014CO0204,61994CJ0134,N19
62014CO0204,62009CJ0245,N19
62014CO0204,62010CJ0197,N26
62014CO0204,62011CJ0084,N16
62014CO0204,62012CJ0139,N17
62014CO0204,62013CJ0206,N23
62013CO0427,61996CJ0054,N25
62013CO0427,62000CJ0411,N25
62013CO0427,62009CJ0443,N26
62013CO0427,62009CJ0517,N25
62013CO0427,62011CJ0394,N26
62013CO0600,61991CJ0083,N15
62013CO0600,62006CJ0445,N15
62013CO0025,62011CJ0055,N25
62013CO0025,62011CJ0055,N26
62013CO0025,62011CJ0055,N27
62013CO0025,62011CJ0055,N28
62013CO0025,62011CJ0055,N29
62013CO0025,62011CJ0055,N30
62013CO0025,62011CJ0055,N31
62013CO0025,62011CJ0055,N32
62013CO0355,62009CO0492,N14
62013CO0355,62009CO0492,N17
62013CO0355,62009CO0492,N18
62013CO0355,62009CO0492,N19
62013CO0355,62012CJ0234,N22
62013CO0355,62012CJ0234,N23
62013CO0355,62012CJ0234,N28
62012CO0376,62012CJ0228,N26
62012CO0376,62012CJ0228,N27
62012CO0376,62012CJ0228,N28
62012CO0430,61990CJ0320,N17
62012CO0430,62003CJ0453,N18
62012CO0430,62005CJ0380,N17
62012CO0430,62009CJ0173,N16
62012CO0430,62009CJ0173,N21
62012CO0430,62009CJ0173,N22
62012CO0430,62009CJ0173,N23
62012CO0430,62009CJ0173,N24
62012CO0430,62009CJ0173,N25
62012CO0430,62009CJ0173,N26
62012CO0430,62009CJ0173,N27
62012CO0430,62009CJ0173,N28
62012CO0430,62009CJ0173,N29
62012CO0430,62009CJ0173,N32
62012CO0430,62009CJ0173,N33
62011CO0564,61998CJ0107,N33
62011CO0564,62006CJ0480,N16
62011CO0564,62006CJ0480,N38
62011CO0564,62007CJ0324,N16
62011CO0564,62008CJ0305,N18
62011CO0564,62011CJ0159,N24
62011CO0564,62011CJ0159,N25
62011CO0564,62011CJ0159,N26
62011CO0564,62011CJ0159,N27
62011CO0564,62011CJ0159,N28
62011CO0564,62011CJ0159,N29
62011CO0564,62011CJ0159,N30
62011CO0564,62011CJ0159,N33
62011CO0564,62011CJ0159,N34
62011CO0564,62011CJ0159,N35
62011CO0564,62011CJ0159,N36
62010CO0229,61994CJ0129,N25
62010CO0229,61998CJ0348,N25
62010CO0229,61998CJ0348,N26
62010CO0229,61998CJ0348,N29
62010CO0229,62003CJ0537,N33
62010CO0229,62003CJ0537,N37
62010CO0229,62005CJ0356,N29
62010CO0229,62005CJ0356,N33
62010CO0229,62005CJ0356,N37
62010CO0229,62009CJ0409,N25
62010CO0229,62009CJ0409,N26
62010CO0229,62009CJ0409,N27
62010CO0229,62009CJ0409,N28
62010CO0229,62009CJ0409,N29
62010CO0229,62009CJ0409,N30
62010CO0229,62009CJ0409,N31
62010CO0229,62009CJ0409,N33
62010CO0229,62009CJ0409,N35
62010CO0229,62009CJ0409,N36
62010CO0229,62009CJ0409,N37
62010CO0229,62009CJ0409,N38
62010CO0229,62009CJ0484,N25
62010CO0229,62009CJ0484,N26
62010CO0229,62009CJ0484,N29
